run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245992624.69579-6ab478d5-7c8e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-07_15-23-25,finished,2025-08-01T00:33:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245992624.69579-6ab478d5-7c8e,,01d4e067-2a54-4e84-99fd-b9ceced6695d,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5241426825523376,0.4978858530521393,0.5063425302505493,0.5047001242637634,0.7957301735877991,0.8357963562011719,0.8394023180007935,0.7659134864807129,0.7664717435836792,0.5737724900245667,0.6081748008728027,0.589269757270813,0.5615499019622803,0.5557597875595093,0.7618517875671387,587603.0,1131.0,1754605082.2310638,200.0,3.8076210902182585e-09,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245977384.58518-ff35e212-5b7b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_04-35-51,finished,2025-08-01T04:36:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245977384.58518-ff35e212-5b7b,,7ed072e2-e96b-428c-b9e4-bfb7a6c42275,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5198760032653809,0.4714587926864624,0.5,0.33076924085617065,0.774675726890564,0.9469241499900818,0.9483331441879272,0.8930418491363525,0.8933157920837402,0.4687659442424774,0.5180141925811768,0.4867362380027771,0.440387487411499,0.4396135210990906,0.9449277520179749,23419.0,1000.0,1754046416.6117306,200.0,1.5230484360873043e-09,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245976575.61643-9283b763-50e9,resenc_time_conditioned_pretrained_t2w_2025-08-01_06-19-16,finished,2025-08-01T04:54:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245976575.61643-9283b763-50e9,,4aa6c528-5c8b-4e03-a845-bce751ad064f,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5312016010284424,0.5251057147979736,0.5121564269065857,0.3958333432674408,0.693652868270874,0.7572846412658691,0.7730962038040161,0.70917809009552,0.7088329792022705,0.6189857721328735,0.5200077295303345,0.5335320234298706,0.5769001245498657,0.5767999887466431,0.7759144902229309,29664.0,1146.0,1754054718.7022731,200.0,1.5230484360873043e-09,23200.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245974784.16250-ab96360d-7b48,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_05-56-18,finished,2025-08-01T05:27:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245974784.16250-ab96360d-7b48,,8313775c-b3d2-4cc3-b745-1a7ac9860a57,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5443511009216309,0.5192917585372925,0.5,0.33076924085617065,0.705126941204071,0.6658939123153687,0.683137059211731,0.634801983833313,0.6333780288696289,0.6576855778694153,0.5224094390869141,0.486140102148056,0.49687033891677856,0.49625638127326965,0.7394042015075684,29944.0,1031.0,1754056664.4683857,200.0,1.5230484360873043e-09,92200.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245973942.12551-da67fefa-f7a6,resenc_time_conditioned_pretrained_t2w_2025-08-01_05-37-22,finished,2025-08-01T05:38:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245973942.12551-da67fefa-f7a6,,6a97a06f-4331-4b94-9332-346f5df0df71,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5110304355621338,0.5026426911354065,0.5,0.33076924085617065,0.6932735443115234,0.6253480911254883,0.6515837907791138,0.6360195875167847,0.6357985734939575,0.6720291972160339,0.4973212480545044,0.4694486260414123,0.44962742924690247,0.44192439317703247,0.7092444896697998,30087.0,1000.0,1754056815.5558188,200.0,1.5230484360873043e-09,92200.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245973079.49043-ef857b1e-eab9,brainiac_pretrained_t2w_2025-08-01_05-48-01,finished,2025-08-01T05:48:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245973079.49043-ef857b1e-eab9,,837a2dbf-f491-43ed-b20b-97fb3129008b,t-jiachentu,False,0,Classification,100.0,False,brainiac,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.47953855991363525,0.4228329658508301,0.5,0.33076924085617065,0.8108000755310059,0.5907385349273682,0.6107712984085083,0.5853909254074097,0.5843181610107422,0.6814717650413513,0.5376736521720886,0.5275708436965942,0.5132638216018677,0.5120192170143127,0.745093584060669,12195.0,500.0,1754039510.8773324,100.0,3.854818796385494e-08,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245972252.02278-963d8771-a6dd,mri_core_pretrained_t2w_2025-08-01_06-13-59,finished,2025-08-01T06:14:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245972252.02278-963d8771-a6dd,,a45605fe-0d6f-4e2d-8e03-8b9618782cc0,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.5083239078521729,0.5235201120376587,0.5,0.3358778655529022,0.6932353377342224,0.5326589345932007,0.5256824493408203,0.5079189538955688,0.47505176067352295,0.6912579536437988,0.46810340881347656,0.4183308482170105,0.5,0.3446327745914459,0.6922428011894226,22519.0,500.0,1754051391.969032,100.0,3.854818796385494e-08,23100.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245971442.27500-c08da023-e387,brainmvp_pretrained_t2w_2025-08-01_06-21-59,finished,2025-08-01T06:22:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245971442.27500-c08da023-e387,,ed709330-728f-4b82-a82c-918b0d828a55,t-jiachentu,False,0,Classification,100.0,False,brainmvp,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.4698807895183563,0.44238901138305664,0.4886363744735718,0.33076924085617065,0.7025663256645203,0.5646791458129883,0.5781892538070679,0.5627949237823486,0.5524426102638245,0.6862325072288513,0.49403876066207886,0.4697466492652893,0.483904629945755,0.45964109897613525,0.7036814093589783,10054.0,500.0,1754039400.239168,100.0,3.854818796385494e-08,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245970644.70225-6255b260-1f55,resenc_time_conditioned_pretrained_t2w_2025-08-01_06-32-47,finished,2025-08-01T06:33:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245970644.70225-6255b260-1f55,,afa1bd16-dfee-4e97-8c31-96c8d6c72441,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5429830551147461,0.5060782432556152,0.5,0.33076924085617065,0.6938364505767822,0.5906507968902588,0.6180768013000488,0.6228621602058411,0.622259259223938,0.6753866672515869,0.48657745122909546,0.4734724164009094,0.5014903545379639,0.495074450969696,0.7100592255592346,31207.0,1000.0,1754061216.069682,200.0,7.615242180436517e-09,23200.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245969819.74940-1ae2e7c7-0687,dinov2_pretrained_t2w_2025-08-01_06-46-09,finished,2025-08-01T06:46:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245969819.74940-1ae2e7c7-0687,,c4c5fac2-6855-4c6f-aaed-26c302ae415c,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,0.5099586844444275,0.5158562660217285,0.5,0.33076924085617065,0.6961565613746643,0.5045565366744995,0.5040585994720459,0.49827274680137634,0.4591015577316284,0.693596363067627,0.5490376353263855,0.5309984683990479,0.5,0.32163742184638977,0.695038914680481,16883.0,500.0,1754047668.281682,100.0,3.854818796385494e-08,23100.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,
7245968999.51826-c2cebe83-a803,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_07-05-15,finished,2025-08-01T07:05:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245968999.51826-c2cebe83-a803,,5b07e525-956e-4c42-b4ab-c6f3e71c81bd,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5754767656326294,0.5776955485343933,0.5,0.3358778655529022,0.6973692178726196,0.7028331756591797,0.7103956937789917,0.6530184745788574,0.653211236000061,0.6460403203964233,0.4921897053718567,0.4517138600349426,0.49508196115493774,0.4926093816757202,0.7435225248336792,27791.0,1000.0,1754059741.691776,200.0,7.615242180436517e-09,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245918614.66142-4236d81d-a9d2,resenc_pretrained_t2w_2025-08-01_21-07-14,crashed,2025-08-01T21:08:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245918614.66142-4236d81d-a9d2,,e8a0989d-4d72-4078-85fe-5986cd618bf6,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917764.01981-d0bacd62-c8ee,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_21-09-18,finished,2025-08-01T21:09:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245917764.01981-d0bacd62-c8ee,,11d7d1a1-dfc0-46b6-a9a0-b23732d9fd5e,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5279029607772827,0.4986786246299744,0.4960359334945678,0.48270270228385925,0.7059326171875,0.9086126685142516,0.9120228886604308,0.8479442596435547,0.847777247428894,0.5091872215270996,0.49278977513313293,0.4676601886749267,0.4986587166786194,0.4986587166786194,0.8826788067817688,27535.0,1000.0,1754110128.4814205,200.0,4.5691453082619125e-09,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245916933.91145-828d9429-e358,resenc_time_conditioned_pretrained_t2w_2025-08-01_21-28-51,finished,2025-08-01T21:29:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245916933.91145-828d9429-e358,,050c4b4c-e124-4720-ad5c-27854eec6373,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.4937634468078614,0.4622092843055725,0.4812367856502533,0.47272729873657227,0.6934738755226135,0.6058624982833862,0.6271849870681763,0.6105542182922363,0.6089794635772705,0.6784631013870239,0.44119712710380554,0.3806259334087372,0.44873321056365967,0.4384940564632416,0.719132661819458,28852.0,1000.0,1754112627.97373,200.0,4.5691453082619125e-09,23200.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245915041.48164-e1ed5797-8e2f,mri_core_pretrained_t2w_2025-08-01_22-00-13,finished,2025-08-01T22:01:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245915041.48164-e1ed5797-8e2f,,1ea76fe7-02df-41d3-9e5e-ac463ad0b8a5,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.4525129199028015,0.4001057147979736,0.5,0.33076924085617065,0.6967571377754211,0.5561177730560303,0.5531675815582275,0.5157813429832458,0.4489588439464569,0.6892768144607544,0.5599639415740967,0.5420268774032593,0.5,0.3446327745914459,0.6922029256820679,40724.0,1000.0,1754126392.692325,200.0,4.5691453082619125e-09,46200.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245914619.82282-4bea58b1-c701,dinov2_pretrained_t2w_2025-08-01_22-05-33,finished,2025-08-01T22:06:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245914619.82282-4bea58b1-c701,,fc77a9c3-a24b-4c53-879b-5cd1220faf9d,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,0.49256670475006104,0.4896934628486634,0.5,0.33076924085617065,0.7008268237113953,0.4869496822357178,0.4731849431991577,0.47891417145729065,0.40639474987983704,0.6943795680999756,0.5579984784126282,0.5250372886657715,0.5228017568588257,0.3967001438140869,0.6932405829429626,30423.0,1000.0,1754116382.611126,200.0,4.5691453082619125e-09,46200.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,
7245914212.22270-d536a8ba-595b,brainmvp_pretrained_t2w_2025-08-01_22-08-03,finished,2025-08-01T22:08:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t2w/runs/7245914212.22270-d536a8ba-595b,,9f12713c-a173-457f-b7c0-0cf8ddcc40ff,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5246647596359253,0.5206130743026733,0.5,0.3358778655529022,0.751487672328949,0.6427335739135742,0.6367180347442627,0.5845792293548584,0.584557294845581,0.6691519021987915,0.4856284260749817,0.4736214876174927,0.4873323440551758,0.36578482389450073,0.7722596526145935,17983.0,1000.0,1754104095.7279325,200.0,4.5691453082619125e-09,23200.0,,,,,,,,,,,,,,,,,,,,,,,,,
