run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_learned_sinusoidal_dim,config_image_size,config_pretrained_path,config_slice_aggregation,config_token_aggregation_method,config_dropout_prob,config_use_brainiac_preprocessing,config_dinov2_model_name,config_dropout_rate,config_freeze_encoder,config_pretrained_encoder_path
7246407553.58616-e25aed21-fca4,mri_core_pretrained_t1w_2025-07-27_05-11-19,finished,2025-07-27T05:11:38Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246407553.58616-e25aed21-fca4,,157a28c1-50d2-4604-af31-66c648df6870,t-jiachentu,False,0,Classification,300,False,mri_core_finetune,50,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.5,0.5618346929550171,0.5589323043823242,0.5,0.33076924085617065,0.713839054107666,0.4846861064434051,0.471520483493805,0.4893087148666382,0.3939979672431946,0.6938141584396362,0.49748438596725464,0.4482404589653015,0.5,0.3463687002658844,0.6920937299728394,131422,1500,1753724517.6118777,300,3.1471622649714703e-10,140100,,,224.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,mean,mean,,,,,,
7246407214.30245-5e12de8a-3a35,brainiac_pretrained_t1w_2025-07-27_05-16-25,finished,2025-07-27T05:16:43Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246407214.30245-5e12de8a-3a35,,0f522f2d-06ee-4040-8772-a97b974ffe89,t-jiachentu,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,0.0,0.5213556885719299,0.503699779510498,0.4830867052078247,0.4824851155281067,0.733390748500824,0.5942215919494629,0.5860819816589355,0.5827909708023071,0.5791370868682861,0.6831342577934265,0.5422179698944092,0.507331371307373,0.4620234668254852,0.4557322859764099,0.7132685780525208,72476,1500,1753665880.0770109,300,3.1471622649714703e-10,35100,,,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,,cls_token,0.2,True,,,,
7246407027.13189-fbf171fc-0dda,brainiac_scratch_t1w_2025-07-27_05-19-48,finished,2025-07-27T05:20:08Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246407027.13189-fbf171fc-0dda,,1fb37e4a-2a14-477f-9cbe-cdadb7bdfaae,t-jiachentu,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,0.0,0.4901062846183777,0.4532241225242615,0.5,0.33076924085617065,0.7753472328186035,0.6129242181777954,0.6280933618545532,0.5876448154449463,0.5810824632644653,0.6777592897415161,0.4573701322078705,0.4328445792198181,0.4362170100212097,0.3749214112758637,0.7482174634933472,71775,1500,1753665382.651534,300,3.1471622649714703e-10,35100,,,,,,cls_token,0.2,True,,,,
7246393843.66574-30467ea9-e184,dinov2_frozen_t1w_2025-07-27_08-54-28,finished,2025-07-27T08:54:52Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246393843.66574-30467ea9-e184,,8f7a80a3-9f53-416b-8655-3f1c08af7382,t-jiachentu,False,0,Classification,300,False,dinov2,50,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,True,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.5,0.5592861175537109,0.5280126333236694,0.5,0.3358778655529022,0.78912353515625,0.5334702730178833,0.5379022359848022,0.5290954113006592,0.5275560617446899,0.7373632192611694,0.47004371881484985,0.44545453786849976,0.4989736080169678,0.3332720696926117,0.7198700904846191,27481,1500,1753633972.2247968,300,3.1471622649714703e-10,17700,,,,,mean,mean,,True,facebook/dinov2-base,,,
7246393442.45461-f1ba4b95-e7ec,dinov2_pretrained_t1w_2025-07-27_09-00-17,finished,2025-07-27T09:00:36Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246393442.45461-f1ba4b95-e7ec,,19dbf6d5-1d1c-4523-be37-d0316df69685,t-jiachentu,False,0,Classification,300,False,dinov2,50,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.5,0.6047093868255615,0.5869450569152832,0.5,0.3358778655529022,0.6929805874824524,0.4925859868526459,0.4833609163761139,0.5024820566177368,0.4795546233654022,0.6959019899368286,0.5294510126113892,0.4891495704650879,0.5,0.31976744532585144,0.6977576613426208,58678,1500,1753665513.0594122,300,3.1471622649714703e-10,140100,,,,,mean,mean,,True,facebook/dinov2-base,,,
7246221838.23178-b4a65f5f-a636,resenc_time_conditioned_pretrained_t1w_2025-07-29_08-42-45,finished,2025-07-29T08:43:28Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246221838.23178-b4a65f5f-a636,,abffdbc9-29fc-4af7-b25b-d56cb598fb48,t-jiachentu,False,0,Classification,300,False,ResEncTimeConditioned,300,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,0.5,0.5266278386116028,0.5142706036567688,0.5,0.3358778655529022,0.7015417814254761,0.9242333173751832,0.924723505973816,0.8493188619613647,0.8482067584991455,0.4972364902496338,0.5037763118743896,0.4642325043678284,0.5068554282188416,0.506824791431427,1.0066276788711548,39159,1500,1753817767.4587212,300,3.1471622649714703e-10,35100,256.0,64.0,,,,cls_token,,,,0.5,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth
7246151409.08675-5e63eacb-6737,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-07-30_04-34-21,finished,2025-07-30T04:35:02Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246151409.08675-5e63eacb-6737,,89b8a4f8-8b66-44df-938f-6f21c16549fa,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-06,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.2,0.5063536167144775,0.4904862642288208,0.5,0.33076924085617065,0.7215125560760498,0.8041797876358032,0.7986065149307251,0.7119863629341125,0.7113157510757446,0.5998245477676392,0.496969074010849,0.48375558853149414,0.49418777227401733,0.4903030395507813,0.8679929375648499,29717,1000,1753879814.8340416,200,3.8076210902182607e-10,93600,,,,,,,,,,,,
7246149461.73859-02e7eb60-133b,resenc_time_conditioned_pretrained_t1w_2025-07-30_04-49-04,finished,2025-07-30T04:49:41Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246149461.73859-02e7eb60-133b,,4995f538-ffa3-4f95-8afb-92ff5b1c8afd,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-06,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.5,0.4969860911369324,0.4622092843055725,0.5,0.33076924085617065,0.6990678906440735,0.7628662586212158,0.7620028257369995,0.6972643136978149,0.6943314075469971,0.6200010776519775,0.4905298352241516,0.4527570605278015,0.45692992210388184,0.4455750584602356,0.7889240384101868,34288,1000,1753885265.4792402,200,3.8076210902182607e-10,93600,256.0,64.0,,,,cls_token,,,,0.5,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth
7246128279.39066-077bb055-f2d6,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-07-30_10-40-18,finished,2025-07-30T10:40:54Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246128279.39066-077bb055-f2d6,,a4058b88-522f-4ebb-9ca0-c0421ae47881,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-06,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.2,0.5580704212188721,0.5354122519493103,0.4957716763019562,0.4860365092754364,0.7054570317268372,0.8314515352249146,0.8301106095314026,0.7345088720321655,0.732895016670227,0.577242374420166,0.4692571759223938,0.434277206659317,0.4633382856845856,0.44401663541793823,0.8585181832313538,30071,1000,1753902119.8137825,200,3.8076210902182607e-10,93600,,,,,,,,,,,,
7246127196.94017-cd65372b-96a5,resenc_time_conditioned_pretrained_t1w_2025-07-30_10-58-41,finished,2025-07-30T10:59:18Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7246127196.94017-cd65372b-96a5,,6d392a60-3736-4738-96bd-635233bfe902,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-06,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,0.5,0.531424880027771,0.4725158810615539,0.5,0.33076924085617065,0.6952126026153564,0.6239016056060791,0.640720009803772,0.5992639064788818,0.5992838740348816,0.6728448867797852,0.494079053401947,0.4244411587715149,0.4806259274482727,0.4622456431388855,0.726642370223999,34285,1000,1753907439.0869029,200,3.8076210902182607e-10,93600,256.0,64.0,,,,cls_token,,,,0.5,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth
