run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245739107.56589-7ee74f3f-7f81,resenc_pretrained_t1w_2025-08-03_22-52-42,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.5192972421646118,0.48307445645332336,,pretrained | model_ResEncoder_Classifier | timestamped
7245719184.33042-ae1e0433-869d,brainiac_scratch_t1w_2025-08-04_04-19-15,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,brainiac,6e-05,4.0,200.0,200.0,0.5301268696784973,,0.5224260091781616,,,,,,0.4375,0.4366319477558136,,scratch | timestamped
7245719260.65443-ea2044aa-302e,brainiac_pretrained_t1w_2025-08-04_04-26-30,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,brainiac,6e-05,4.0,200.0,200.0,0.4997357130050659,,0.34986412525177,,,,,,0.45103687047958374,0.4447059035301209,,pretrained | timestamped
7245717908.34875-d07d982d-ab7f,brainmvp_pretrained_t1w_2025-08-04_04-40-43,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,brainmvp,6e-05,4.0,200.0,200.0,0.5,,0.3358778655529022,,,,,,0.4769585430622101,0.4720938801765442,,pretrained | timestamped
7245697150.40274-b8059145-3827,resenc_SwinUNETR_pretrained_t1w_2025-08-04_10-25-39,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.4384249448776245,,0.4258585572242737,,,,,,0.4429723620414734,0.43747708201408386,,pretrained | model_ResEncoder_Classifier | timestamped
7245696296.86101-3784c04f-1dce,resenc_VoCo_pretrained_t1w_2025-08-04_10-40-01,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5084566473960876,,0.47816988825798035,,,,,,0.4948156774044037,0.49178773164749146,,pretrained | model_ResEncoder_Classifier | timestamped
7245695532.46390-b38837cf-88ed,resenc_SimCLR_pretrained_t1w_2025-08-04_11-01-03,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.4942396283149719,0.45802974700927734,,pretrained | model_ResEncoder_Classifier | timestamped
7245694738.62200-515de571-83bb,resenc_MG_pretrained_t1w_2025-08-04_11-13-33,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5214059352874756,,0.44703391194343567,,,,,,0.45650920271873474,0.44101059436798096,,pretrained | model_ResEncoder_Classifier | timestamped
7245693186.12135-66dd6a08-6919,resenc_VF_pretrained_t1w_2025-08-04_11-44-48,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5216702222824097,,0.43611109256744385,,,,,,0.43490785360336304,0.4302019476890564,,pretrained | model_ResEncoder_Classifier | timestamped
7245608557.03339-2bf27f6f-fcbc,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-05_11-10-08,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,3e-05,4.0,200.0,200.0,0.5375264286994934,,0.5117844939231873,,,,,,0.5028802156448364,0.4992683529853821,,pretrained | model_ResEncoder_Classifier | timestamped
7245607708.77293-6d0724de-3878,resenc_time_conditioned_pretrained_t1w_2025-08-05_11-24-56,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncTimeConditioned,3e-05,4.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.49049538373947144,0.476502001285553,,pretrained | model_ResEncTimeConditioned | timestamped
7245607451.21453-393612f6-3d03,resenc_multimodal_mm_mdae_pretrained_pretrained_t1w_2025-08-05_11-27-25,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoderMultiModal_Classifier,3e-05,4.0,200.0,200.0,0.5375264286994934,,0.5117844939231873,,,,,,0.5028802156448364,0.4992683529853821,,pretrained | model_ResEncoderMultiModal_Classifier | timestamped
7245606925.42590-657ccb84-5645,resenc_SimCLR_pretrained_t1w_2025-08-05_11-32-17,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,3e-05,4.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.45622119307518005,0.45622119307518005,,pretrained | model_ResEncoder_Classifier | timestamped
7245606639.65548-64519db3-260a,resenc_time_conditioned_pretrained_t1w_2025-08-05_11-38-58,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncTimeConditioned,3e-05,4.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.49049538373947144,0.476502001285553,,pretrained | model_ResEncTimeConditioned | timestamped
7245606479.54731-8b32a8ea-9526,resenc_VF_pretrained_t1w_2025-08-05_11-42-03,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,3e-05,4.0,200.0,200.0,0.5227272510528564,,0.37941575050354,,,,,,0.4285714328289032,0.4272259473800659,,pretrained | model_ResEncoder_Classifier | timestamped
7245606085.22536-9bf99c18-6b22,resenc_SwinUNETR_pretrained_t1w_2025-08-05_15-45-06,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,3e-05,4.0,200.0,200.0,0.5044926404953003,,0.4991297125816345,,,,,,0.4812787771224976,0.48122525215148926,,pretrained | model_ResEncoder_Classifier | timestamped
7245589724.55274-fdc4239c-59cd,resenc_pretrained_t1w_2025-08-05_16-23-55,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.5,,0.33076924085617065,,,,,,0.4703340828418732,0.4642162322998047,,pretrained | model_ResEncoder_Classifier | timestamped
7245589298.11439-bbbecb9e-9d8f,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-05_16-29-54,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.5,,0.33076924085617065,,,,,,0.4818548262119293,0.4149087965488434,,pretrained | model_ResEncoder_Classifier | timestamped
7245588904.70740-852ec9a6-c50c,resenc_multimodal_mm_mdae_pretrained_pretrained_t1w_2025-08-05_16-36-52,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoderMultiModal_Classifier,7e-05,4.0,180.0,180.0,0.4970930218696594,,0.4629629850387573,,,,,,0.46169355511665344,0.4595419764518738,,pretrained | model_ResEncoderMultiModal_Classifier | timestamped
7245588026.05967-6ffbac28-1bbf,resenc_VoCo_pretrained_t1w_2025-08-05_16-53-25,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.5,,0.33076924085617065,,,,,,0.4919354915618897,0.4913793206214905,,pretrained | model_ResEncoder_Classifier | timestamped
7245587608.42161-356e8dee-d605,resenc_SimCLR_pretrained_t1w_2025-08-05_16-56-29,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.5,,0.33076924085617065,,,,,,0.4763824939727783,0.4326923191547394,,pretrained | model_ResEncoder_Classifier | timestamped
7245587148.92097-932b08f7-4f24,resenc_VF_pretrained_t1w_2025-08-05_16-59-42,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.4994714558124542,,0.3670634925365448,,,,,,0.4605414867401123,0.4570031762123108,,pretrained | model_ResEncoder_Classifier | timestamped
7245586747.97519-e07ff95c-43de,resenc_SwinUNETR_pretrained_t1w_2025-08-05_17-11-58,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.46115219593048096,,0.4525371193885803,,,,,,0.48675113916397095,0.4842657446861267,,pretrained | model_ResEncoder_Classifier | timestamped
7245586350.55811-964fbf91-6526,resenc_S3D_pretrained_t1w_2025-08-05_17-18-28,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.5,,0.33076924085617065,,,,,,0.470910131931305,0.4447273015975952,,pretrained | model_ResEncoder_Classifier | timestamped
7245585920.53642-4469ffa4-22ed,resenc_MG_pretrained_t1w_2025-08-05_17-25-55,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,7e-05,4.0,180.0,180.0,0.4672304391860962,,0.394370436668396,,,,,,0.4055299758911133,0.3877735137939453,,pretrained | model_ResEncoder_Classifier | timestamped
7245522646.30402-42229169-d3c0,eva_mdae_pretrained_t1w_2025-08-06_11-01-10,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,5e-05,2.0,200.0,200.0,0.5,,0.3358778655529022,,,,,,0.49740785360336304,0.4970743060111999,,pretrained | model_Eva_MAE | timestamped
7245464357.96203-87192a70-e91f,eva_mae_pretrained_t1w_2025-08-07_03-11-58,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3358778655529022,,,,,,0.45276498794555664,0.4498834609985352,,pretrained | timestamped
7245464352.53608-5ecc6e9c-a1ef,eva_swinunetr_pretrained_t1w_2025-08-07_15-20-44,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.4472926259040833,0.4472072124481201,,pretrained | model_Eva_MAE | timestamped
7245463056.73734-c529c19e-c176,eva_mg_pretrained_t1w_2025-08-07_03-34-53,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,0.0001,2.0,200.0,200.0,0.4722515940666199,,0.4678191542625427,,,,,,0.5169930458068848,0.5166367292404175,,pretrained | model_Eva_MAE | timestamped
7245463092.68577-3938a0fd-2883,eva_vf_pretrained_t1w_2025-08-07_03-43-40,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.468317985534668,0.42668259143829346,,pretrained | model_Eva_MAE | timestamped
7245461841.39184-f785a791-9e05,eva_voco_pretrained_t1w_2025-08-07_15-23-32,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.33076924085617065,,,,,,0.4991359412670135,0.4991006255149842,,pretrained | model_Eva_MAE | timestamped
7245461796.89296-c2908c38-1551,eva_simclr_pretrained_t1w_2025-08-07_03-50-13,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,Eva_MAE,0.0001,2.0,200.0,200.0,0.5486258268356323,,0.514800488948822,,,,,,0.48847925662994385,0.4878472089767456,,pretrained | model_Eva_MAE | timestamped
7245320082.63317-0bda0df3-e3cf,resenc_MDAE_pretrained_t1w_2025-08-08_19-11-38,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5029069781303406,,0.47198307514190674,,,,,,0.5002880096435547,0.4907737970352173,,pretrained | model_ResEncoder_Classifier | timestamped
7245319271.97617-bccb58d8-69d0,resenc_MDAE_pretrained_t1w_2025-08-08_19-30-45,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.4886363744735718,,0.33076924085617065,,,,,,0.48675113916397095,0.4842657446861267,,pretrained | model_ResEncoder_Classifier | timestamped
7245318442.64065-caa8745f-06c3,resenc_MDAE_pretrained_t1w_2025-08-08_19-41-29,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.4976215660572052,,0.44873273372650146,,,,,,0.5100806355476379,0.5040919780731201,,pretrained | model_ResEncoder_Classifier | timestamped
7245180945.03926-160e31c8-34b1,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-10_09-52-49,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.4886363744735718,,0.33076924085617065,,,,,,0.5037442445755005,0.5014568567276001,,pretrained | model_ResEncoder_Classifier | timestamped
7245180642.11331-17358ed7-2e7c,resenc_time_conditioned_pretrained_t1w_2025-08-10_09-51-44,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w,T1w,ResEncTimeConditioned,8e-05,4.0,200.0,200.0,0.5,,0.3358778655529022,,,,,,0.4890553057193756,0.4110154807567597,,pretrained | model_ResEncTimeConditioned | timestamped
7245992810.36635-eb64a567-6c8b,resenc_pretrained_t1wce_2025-08-01_00-18-42,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce,T1wce,ResEncoder_Classifier,5e-05,4.0,100.0,100.0,0.5,,0.33076924085617065,,,,,,0.5313940048217773,0.5311710238456726,,pretrained | model_ResEncoder_Classifier | timestamped
7245993220.54559-bdd7b714-6dc5,brainiac_pretrained_t1wce_2025-08-01_00-19-00,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce,T1wce,brainiac,5e-05,4.0,100.0,100.0,0.4764799177646637,,0.3382936716079712,,,,,,0.5403225421905518,0.5402597188949585,,pretrained | timestamped
7245993169.03606-66da8ab8-4023,brainiac_scratch_t1wce_2025-08-01_00-19-29,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce,T1wce,brainiac,5e-05,4.0,100.0,100.0,0.476215660572052,,0.3545161187648773,,,,,,0.5322580337524414,0.5322522521018982,,scratch | timestamped
7245993043.57836-4dc981d0-84c8,mri_core_frozen_t1wce_2025-08-01_00-18-58,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce,T1wce,MRICore,5e-05,4.0,100.0,100.0,0.5,,0.33076924085617065,,,,,,0.5,0.3444444537162781,,frozen | model_MRICore | timestamped
