run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245992708.19932-274dac1d-936a,dinov2_frozen_t1w_2025-08-01_01-12-25,finished,2025-08-01T01:12:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245992708.19932-274dac1d-936a,,cd8810d7-e9e1-467b-a002-e7b8e80f0533,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-05,1,False,0,True,False,full,True,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,mean,,True,0.5,0.5576743483543396,0.5047568678855896,0.5187631845474243,0.5093985199928284,0.695513129234314,0.5232160091400146,0.5259950160980225,0.5325884222984314,0.531510055065155,0.7229686975479126,0.5319051742553711,0.5419067144393921,0.5679723620414734,0.5675170421600342,0.6934011578559875,9894.0,500,1754020665.883787,100,1.927409398192747e-08,11700,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245977411.29688-cc16c87e-d31d,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-01_04-35-18,finished,2025-08-01T04:35:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245977411.29688-cc16c87e-d31d,,27cdf946-17e2-4a0a-b7e5-024a4dd94330,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5082650184631348,0.4854651093482971,0.5177061557769775,0.5166666507720947,0.6954213380813599,0.7850598096847534,0.7826576828956604,0.7184689044952393,0.7183120250701904,0.6106370091438293,0.5105493068695068,0.44527649879455566,0.45823734998703,0.44863903522491455,0.8434367179870605,23991.0,1000,1754046947.012744,200,1.5230484360873043e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245976609.19618-d5a3d441-4835,resenc_time_conditioned_pretrained_t1w_2025-08-01_06-12-49,finished,2025-08-01T04:54:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245976609.19618-d5a3d441-4835,,742e043d-fb5f-4524-85d3-f9b8a8255868,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.49999889731407166,0.4970930218696594,0.5,0.33076924085617065,0.6972668766975403,0.6773603558540344,0.6836272478103638,0.6402992010116577,0.6393786668777466,0.6586158275604248,0.4997774362564087,0.48646312952041626,0.4930875599384308,0.4866917431354522,0.734538733959198,29738.0,1141,1754054371.2075832,200,1.5230484360873043e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245974810.61965-c0b5d9f1-e329,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-01_05-25-39,crashed,2025-08-01T05:26:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245974810.61965-c0b5d9f1-e329,,98a32f9e-eb11-4def-bb94-0408e0e7b521,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,,,,,,0.4806562662124634,0.4631637334823608,0.4911072254180908,0.49085184931755066,0.8175751566886902,0.4966303706169128,0.5020161271095276,0.5,0.3444444537162781,0.715508759021759,1070.396684487,25,1754027050.4250271,4,5.7142857142857145e-06,2330,,,,,,,,,,,,,,,,,,,,,,,,,
7245973981.34895-ae4ea552-4c1d,resenc_time_conditioned_pretrained_t1w_2025-08-01_05-37-28,finished,2025-08-01T05:39:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245973981.34895-ae4ea552-4c1d,,665278cf-700c-4faa-920a-1c80afacd430,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5816484093666077,0.5623679161071777,0.5,0.3358778655529022,0.6946373581886292,0.7144390344619751,0.7244898080825806,0.6673192381858826,0.6675437688827515,0.6421988606452942,0.5183582901954651,0.5066244006156921,0.4985598921775818,0.48339372873306274,0.7373576164245605,30272.0,1000,1754057006.24807,200,1.5230484360873043e-09,93200,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245973105.83617-191dbbdb-abfd,brainiac_pretrained_t1w_2025-08-01_05-46-23,finished,2025-08-01T05:46:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245973105.83617-191dbbdb-abfd,,e4905d06-2087-4957-bb66-28d98785d7bd,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.47378337383270264,0.4312896132469177,0.5,0.33076924085617065,0.712137758731842,0.5557241439819336,0.5632468461990356,0.5298457741737366,0.5036975741386414,0.6890566945075989,0.48308196663856506,0.450316846370697,0.4539170563220978,0.4265216588973999,0.7216306328773499,12181.0,500,1754039384.7523615,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,
7245972287.27093-24a9a568-d612,mri_core_pretrained_t1w_2025-08-01_06-12-59,finished,2025-08-01T06:13:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245972287.27093-24a9a568-d612,,7818a6fe-b98e-4d1f-9189-207674a59d88,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.49237850308418274,0.46141648292541504,0.5,0.3358778655529022,0.6930186748504639,0.5041857361793518,0.5015513896942139,0.4924923777580261,0.4589928984642029,0.6939881443977356,0.4969560503959656,0.4927995502948761,0.5,0.3444444537162781,0.6923539042472839,22924.0,500,1754051733.848768,100,3.854818796385494e-08,23300,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245971467.88755-6cb39595-d999,brainmvp_pretrained_t1w_2025-08-01_06-19-03,finished,2025-08-01T06:19:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245971467.88755-6cb39595-d999,,03427b0f-e3e8-44f1-b683-d4503c0b7fde,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5038602948188782,0.4659091234207154,0.4696089029312134,0.45918920636177063,0.6934717297554016,0.5817996859550476,0.5752239227294922,0.5207129120826721,0.4444964528083801,0.6864483952522278,0.4956313371658325,0.4883352518081665,0.4804147481918335,0.4800260066986084,0.6947459578514099,10135.0,500,1754039304.7042272,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,
7245970670.59221-078334c0-312d,resenc_time_conditioned_pretrained_t1w_2025-08-01_06-28-54,finished,2025-08-01T06:29:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245970670.59221-078334c0-312d,,bcf6d483-6bd9-4c06-890f-c0b3ead9eb3a,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5282600522041321,0.5063425302505493,0.5,0.33076924085617065,0.695019543170929,0.535043478012085,0.5408902168273926,0.4979591965675354,0.34366196393966675,0.6916337013244629,0.5129580497741699,0.49539169669151306,0.5,0.3444444537162781,0.6923019886016846,32694.0,1000,1754062468.9662526,200,7.615242180436517e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245969846.81545-4dc34c16-7baa,dinov2_pretrained_t1w_2025-08-01_06-45-13,finished,2025-08-01T06:45:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245969846.81545-4dc34c16-7baa,,45b53329-1de5-4e3e-acf4-087093d7aaa4,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.5006862878799438,0.4812368154525757,0.5,0.3358778655529022,0.694706380367279,0.5151056051254272,0.5071752071380615,0.5163173079490662,0.47314590215682983,0.692589521408081,0.5368703603744507,0.5103686451911926,0.5,0.3444444537162781,0.6923527121543884,17074.0,500,1754047805.5609195,100,3.854818796385494e-08,23300,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245969026.58759-af6cb620-4736,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-01_07-05-18,finished,2025-08-01T07:05:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245969026.58759-af6cb620-4736,,a948676a-1c2b-48aa-96b0-3ef6de2592d5,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.4907195270061493,0.47304439544677734,0.5108351111412048,0.38922449946403503,0.7279981374740601,0.7392805814743042,0.7389694452285767,0.6756579875946045,0.6754261255264282,0.6329867243766785,0.5140942335128784,0.5168490409851074,0.5011520385742188,0.4939367175102234,0.7926203608512878,29043.0,1000,1754060999.912495,200,7.615242180436517e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245917801.03022-282a15c8-73e4,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1w_2025-08-01_21-09-07,finished,2025-08-01T21:09:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245917801.03022-282a15c8-73e4,,e0b9b0f2-197c-44e0-9092-cbee0f629df8,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5222718715667725,0.4978858232498169,0.4904862642288208,0.43103447556495667,0.7015112042427063,0.7101099491119385,0.7148582935333252,0.6648352146148682,0.6650358438491821,0.6463419795036316,0.5001460313796997,0.4890552759170532,0.544066846370697,0.5388925671577454,0.7601607441902161,27653.0,1000,1754110234.292325,200,4.5691453082619125e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,
7245916960.52969-666e59d7-f343,resenc_time_conditioned_pretrained_t1w_2025-08-01_21-28-42,finished,2025-08-01T21:29:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245916960.52969-666e59d7-f343,,14454672-2c5b-48bc-b6ea-233f2e36ae98,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5335649251937866,0.4833509624004364,0.5,0.33076924085617065,0.6977066993713379,0.6559561491012573,0.6650105714797974,0.624554455280304,0.6238902807235718,0.6654141545295715,0.5099890828132629,0.4976958632469177,0.4593893885612488,0.4137820601463318,0.7241270542144775,28866.0,1000,1754112633.7103152,200,4.5691453082619125e-09,23400,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245915069.54594-81b6a778-c8ff,mri_core_pretrained_t1w_2025-08-01_21-53-49,finished,2025-08-01T21:54:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245915069.54594-81b6a778-c8ff,,66d2a7f5-c7d6-4de4-aa1f-8d49066833b1,t-jiachentu,False,0,Classification,200,False,MRICore,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.5029891729354858,0.4907505214214325,0.5,0.33076924085617065,0.6939677000045776,0.4683804512023926,0.4562009572982788,0.4794071316719055,0.4292638599872589,0.696205735206604,0.474091112613678,0.4395161271095276,0.5,0.3444444537162781,0.692393958568573,40610.0,1000,1754125891.9480605,200,4.5691453082619125e-09,46600,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245914648.13212-9ccfb6eb-ba08,dinov2_pretrained_t1w_2025-08-01_22-05-03,finished,2025-08-01T22:05:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245914648.13212-9ccfb6eb-ba08,,e315abc7-3b28-460f-941c-247b9d3b40c7,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.4867917001247406,0.4719873070716858,0.5,0.3358778655529022,0.6955795884132385,0.5005993843078613,0.48504018783569336,0.4773663282394409,0.4277805685997009,0.6940480470657349,0.4882931113243103,0.4699020981788635,0.5,0.3444444537162781,0.6923758387565613,30830.0,1000,1754116749.9380963,200,4.5691453082619125e-09,46600,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245914246.82479-86541f7f-2b3b,brainmvp_pretrained_t1w_2025-08-01_22-07-51,finished,2025-08-01T22:08:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245914246.82479-86541f7f-2b3b,,380ea238-54f6-45ed-b8a9-061ea4195ce3,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5957456827163696,0.5874735713005066,0.5,0.3358778655529022,0.6927359104156494,0.6188324689865112,0.6352664232254028,0.5803306102752686,0.5622726082801819,0.6811482310295105,0.5101150274276733,0.5051842927932739,0.531682014465332,0.4811386168003082,0.6966378688812256,18784.0,1000,1754104884.0537157,200,4.5691453082619125e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,
7245913839.88831-49bd9218-daa9,brainiac_pretrained_t1w_2025-08-01_22-14-23,finished,2025-08-01T22:14:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1w/runs/7245913839.88831-49bd9218-daa9,,2c578296-2784-40b8-8d87-523528595c70,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.5314524173736572,0.5142706036567688,0.5327695608139038,0.4651372134685517,0.7157560586929321,0.5484199523925781,0.5488594770431519,0.5300212502479553,0.5136743187904358,0.6896227598190308,0.4886404573917389,0.4701900780200958,0.4717741906642914,0.4498203992843628,0.7622803449630737,24590.0,1000,1754111077.8557332,200,4.5691453082619125e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,
