run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim
7245182203.39443-3c8d2c9a-a6fa,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-25-29,finished,2025-08-10T09:26:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245182203.39443-3c8d2c9a-a6fa,,0079a0f0-9c5b-4856-83f8-a6d0d3a8ee0d,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5046981573104858,0.4819863736629486,0.5,0.4010152220726013,0.6559547781944275,0.8376182317733765,0.8630342483520508,0.7532839775085449,0.7646634578704834,0.5492283701896667,0.6090600490570068,0.6249167919158936,0.5819453597068787,0.5830832719802856,0.6541796922683716,34885.0,900.0,1754852853.1739454,180.0,6.746583127731344e-09,7920.0,,,,
7245182030.93961-e618764f-b4b7,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-28-25,finished,2025-08-10T09:29:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245182030.93961-e618764f-b4b7,,ac29842b-40c5-40ef-a4cf-f174dabd08f6,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5774721503257751,0.5662122368812561,0.5,0.4010152220726013,0.6603745222091675,0.9533735513687134,0.9579278230667114,0.9026827216148376,0.908088207244873,0.4413217604160309,0.6118694543838501,0.6442371606826782,0.6229180693626404,0.6244932413101196,0.7588809132575989,33689.0,1000.0,1754851828.1740377,200.0,3.8076210902182585e-09,8800.0,,,,
7245181812.32592-9c8deff6-698a,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-31-58,finished,2025-08-10T09:32:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245181812.32592-9c8deff6-698a,,3667c3b5-f1cd-4797-83ad-e137c4ccb47a,t-jiachentu,False,0,Classification,180.0,False,ResEncoderMultiModal_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.49330002069473267,0.4758195281028747,0.474845826625824,0.4059496521949768,0.6732432246208191,0.5988727807998657,0.6195559501647949,0.5071230530738831,0.4524405598640442,0.6416037678718567,0.5182443857192993,0.5136575698852539,0.5093271136283875,0.48897916078567505,0.6740561723709106,35793.0,900.0,1754854133.9319112,180.0,6.746583127731344e-09,7920.0,,,,
7245181377.16100-f8e9ecc1-ce36,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-41-49,finished,2025-08-10T09:42:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245181377.16100-f8e9ecc1-ce36,,b0f31a9c-7651-4bb7-a098-b58272f84fef,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5467953085899353,0.5597208738327026,0.5,0.4010152220726013,0.6557894349098206,0.8140318393707275,0.8265124559402466,0.6987974047660828,0.7129265069961548,0.5724053382873535,0.6011554002761841,0.5749500393867493,0.5951032638549805,0.598162055015564,0.6744054555892944,39340.0,900.0,1754858281.9011252,180.0,6.746583127731344e-09,7920.0,,,,
7245181542.35449-1d1f88d8-b499,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-42-15,finished,2025-08-10T09:44:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245181542.35449-1d1f88d8-b499,,3cfc18df-540a-46fa-b359-fcf4a1462211,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.4573032855987549,0.4177215099334717,0.5,0.4010152220726013,0.6599538922309875,0.5323392152786255,0.5409805774688721,0.5,0.4017094075679779,0.6542302370071411,0.5118464231491089,0.4675216674804687,0.5,0.4030612111091614,0.6574249863624573,41294.0,1000.0,1754860334.2024229,200.0,3.8076210902182585e-09,17600.0,256.0,0.5,False,64.0
7245181028.80850-312a9245-d0d4,resenc_MDAE_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-45-10,finished,2025-08-10T09:45:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245181028.80850-312a9245-d0d4,,76a54050-4089-4887-b47c-c486a8229131,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.6100946664810181,0.630314826965332,0.5467380881309509,0.5470064282417297,0.6654188632965088,0.904049515724182,0.9098612070083618,0.8181313276290894,0.8308459520339966,0.496097207069397,0.6065315008163452,0.6215856075286865,0.5381412506103516,0.5385802388191223,0.7286089658737183,33759.0,900.0,1754852908.0464118,180.0,6.746583127731344e-09,7920.0,,,,
7245180423.77871-5ea05b1e-227c,resenc_MG_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-01-08,crashed,2025-08-10T10:01:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245180423.77871-5ea05b1e-227c,,0a9df06c-e0c0-4733-9412-a17b1f99321c,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245180078.49042-bfff6245-64db,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-07-19,crashed,2025-08-10T10:07:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245180078.49042-bfff6245-64db,,1526efe1-b4fc-4aea-91bb-4c37d7a2a306,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245179362.59026-2ae2f309-e841,resenc_SimCLR_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-13-00,finished,2025-08-10T10:13:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245179362.59026-2ae2f309-e841,,1c9e3fe5-3483-415d-903f-eab66f1dd3a0,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.47586166858673096,0.44498538970947266,0.5,0.4010152220726013,0.6560830473899841,0.801079273223877,0.840703010559082,0.757631778717041,0.7687075138092041,0.5614676475524902,0.595167338848114,0.6075949668884277,0.5619586706161499,0.5580629706382751,0.6533715724945068,34953.0,900.0,1754855768.7281923,180.0,6.746583127731344e-09,7920.0,,,,
7245178995.75431-76209d92-6bb4,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-19-00,finished,2025-08-10T10:19:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_multi_t1_t1gd_t2_flair/runs/7245178995.75431-76209d92-6bb4,,7f4e00d8-b0d4-49aa-9f88-2aab962262a0,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_18month,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.6744703650474548,0.6921454071998596,0.6809477806091309,0.6785256266593933,0.7275021076202393,0.992644429206848,0.9934874773025512,0.9566142559051514,0.9638059139251708,0.36960646510124207,0.5876404643058777,0.6109260320663452,0.5776149034500122,0.5781131982803345,0.8569565415382385,40916.0,900.0,1754862094.117207,180.0,6.746583127731344e-09,7920.0,,,,
