run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_checkpoint_path,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245992730.05453-6e91bf31-c59f,dinov2_pretrained_flair_2025-08-01_02-46-11,finished,2025-08-01T00:36:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245992730.05453-6e91bf31-c59f,,56ad5ecb-329c-46c7-bc9b-624074def345,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,True,0.5,0.5023109912872314,0.479651153087616,0.5,0.3358778655529022,0.7172804474830627,0.502457320690155,0.4915333390235901,0.500514805316925,0.487047016620636,0.6949695944786072,0.5232727527618408,0.5171371102333069,0.5,0.3444444537162781,0.692332923412323,22244.0,581.0,1754033662.2600403,100.0,1.927409398192747e-08,23400.0,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245977371.53323-5bf9afd1-0bb4,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_04-35-50,finished,2025-08-01T04:36:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245977371.53323-5bf9afd1-0bb4,,c86c41ed-39ff-4915-8827-680362e97d15,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5212996006011963,0.5153276920318604,0.5118921995162964,0.37941575050354,0.7221615314483643,0.9619411826133728,0.9618128538131714,0.8926732540130615,0.8926732540130615,0.45160722732543945,0.5033509135246277,0.4812787771224976,0.47580644488334656,0.47457626461982727,0.9788777232170104,23687.0,1000.0,1754046681.0787268,200.0,1.5230484360873043e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245976562.38693-14aedccf-12bf,resenc_time_conditioned_pretrained_flair_2025-08-01_04-50-19,crashed,2025-08-01T04:50:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245976562.38693-14aedccf-12bf,,0339e0dd-3457-4c70-b6f0-d776914d848b,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,,,,,,0.5220712423324585,0.5211160182952881,0.5180456042289734,0.5160126686096191,0.709071159362793,0.528650164604187,0.5322580337524414,0.5017281174659729,0.3742424249649048,0.6978955268859863,3266.671124507,80.0,1754027128.114249,15.0,1.6190476190476193e-05,1872.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245974771.95670-242a1aa1-e67b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_06-03-03,finished,2025-08-01T05:27:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245974771.95670-242a1aa1-e67b,,a669ba41-4bf6-4754-8d30-07b56e35c7ad,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.6629034280776978,0.6434988975524902,0.5,0.3358778655529022,0.6968253254890442,0.6927671432495117,0.7222743034362793,0.6720353364944458,0.6722322702407837,0.6460651159286499,0.5404534935951233,0.5184332132339478,0.5576037168502808,0.5439181327819824,0.7165550589561462,27610.0,1026.0,1754054719.5140471,200.0,1.5230484360873043e-09,93400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245973929.40848-0bfc317d-585f,resenc_time_conditioned_pretrained_flair_2025-08-01_06-02-31,finished,2025-08-01T05:38:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245973929.40848-0bfc317d-585f,,ee63e983-0788-4ee4-9312-e3e610fa0308,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,cls_token,,0.5,0.50124591588974,0.501849889755249,0.5,0.33076924085617065,0.6935080885887146,0.5690227746963501,0.5918091535568237,0.6040540933609009,0.6035926342010498,0.6820918917655945,0.4938037395477295,0.4699020981788635,0.5236175060272217,0.5081470012664795,0.7049435377120972,30886.0,1004.0,1754058582.9888062,200.0,1.5230484360873043e-09,93400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245973066.91566-6d52d4f2-c66b,brainiac_pretrained_flair_2025-08-01_05-48-05,finished,2025-08-01T05:48:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245973066.91566-6d52d4f2-c66b,,6a5ef918-ff0f-4832-9980-2bdcc2c4d066,t-jiachentu,False,0,Classification,100.0,False,brainiac,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,False,epochwise,cls_token,True,0.0,0.6620006561279297,0.6511627435684204,0.5473044514656067,0.4709184765815735,0.6754017472267151,0.5617135763168335,0.5695807933807373,0.5575289726257324,0.5567269921302795,0.6896089911460876,0.5363585948944092,0.5031682252883911,0.5198732614517212,0.5165349841117859,0.7075424790382385,12372.0,500.0,1754039691.3096778,100.0,3.854818796385494e-08,11700.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,,,,,,,,,,,,,,,,,,,,,,,,,
7245972237.79208-d6533906-1830,mri_core_pretrained_flair_2025-08-01_06-13-13,finished,2025-08-01T06:13:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245972237.79208-d6533906-1830,,71e2c037-9345-4900-956c-ce5e85ffe62c,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,,0.5,0.5780766606330872,0.5848308801651001,0.5,0.33076924085617065,0.6962054371833801,0.4868047833442688,0.4817797541618347,0.4926273226737976,0.46240249276161194,0.6956115365028381,0.5093380212783813,0.48473501205444336,0.5,0.3444444537162781,0.6923488974571228,23043.0,500.0,1754051865.9297478,100.0,3.854818796385494e-08,23400.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245971429.06319-42714954-54db,brainmvp_pretrained_flair_2025-08-01_06-20-30,finished,2025-08-01T06:20:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245971429.06319-42714954-54db,,38add43a-32d2-4911-af80-b069aa7a35c9,t-jiachentu,False,0,Classification,100.0,False,brainmvp,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.486827552318573,0.4807082414627075,0.5,0.3358778655529022,0.7374573349952698,0.5643457174301147,0.5610957741737366,0.5520316362380981,0.5408062934875488,0.6860082149505615,0.5137685537338257,0.5034562349319458,0.5,0.3444444537162781,0.7502768635749817,10015.0,500.0,1754039271.445128,100.0,3.854818796385494e-08,11700.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
7245970631.80407-a5c26d9d-fdfc,resenc_time_conditioned_pretrained_flair_2025-08-01_07-16-42,finished,2025-08-01T06:37:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245970631.80407-a5c26d9d-fdfc,,6a8a1416-f5a5-49bf-980c-724d971de83d,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.4867050647735596,0.4624735713005066,0.5,0.33076924085617065,0.6936905384063721,0.5855825543403625,0.6154899597167969,0.6099650859832764,0.6097612380981445,0.6789401769638062,0.5090125799179077,0.5108007192611694,0.5028802156448364,0.4992683529853821,0.7030352354049683,42249.0,1031.0,1754073165.0810528,200.0,7.615242180436517e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245969806.14604-079dccc6-0039,dinov2_pretrained_flair_2025-08-01_06-46-28,finished,2025-08-01T06:46:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245969806.14604-079dccc6-0039,,2fcc5c7a-04b6-4081-b8d3-ab2cc68ef4fc,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,True,0.5,0.5156792402267456,0.5219345092773438,0.5,0.3358778655529022,0.6932218670845032,0.4787537455558777,0.472908616065979,0.47749584913253784,0.4453792572021485,0.6957149505615234,0.5118070840835571,0.4838709831237793,0.5,0.3444444537162781,0.6923161149024963,17177.0,500.0,1754047987.316471,100.0,3.854818796385494e-08,23400.0,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245968986.63279-4173616b-29e0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_06-58-42,finished,2025-08-01T06:59:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245968986.63279-4173616b-29e0,,549156fb-9b5a-4165-bebe-ae60a4f624c4,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.4775186181068421,0.4693446159362793,0.5179703831672668,0.5156415700912476,0.7310726642608643,0.8624606132507324,0.8703346252441406,0.7875252962112427,0.7883555293083191,0.5510705709457397,0.5207672715187073,0.5011520385742188,0.5144008994102478,0.5141226649284363,0.7893567085266113,24727.0,1000.0,1754056296.9180264,200.0,7.615242180436517e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245918600.02946-39deb3be-4615,resenc_pretrained_flair_2025-08-01_21-08-15,finished,2025-08-01T21:09:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245918600.02946-39deb3be-4615,,5fc36ee3-5a13-4df0-bb3f-1864c0378f4f,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.6477205753326416,0.6144291758537292,0.5,0.33076924085617065,0.6937994360923767,0.6975618600845337,0.7261261343955994,0.6951185464859009,0.6953685283660889,0.6389020085334778,0.4918804466724396,0.48228687047958374,0.5529953837394714,0.5488235354423523,0.7099238634109497,23193.0,1000.0,1754105756.3732126,200.0,4.5691453082619125e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245917749.28626-d2531675-aadb,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_21-09-54,finished,2025-08-01T21:10:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245917749.28626-d2531675-aadb,,09454187-ba83-4dcc-a960-0d45820be45f,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5004521608352661,0.4735729694366455,0.5,0.33076924085617065,0.8522085547447205,0.8528933525085449,0.8540448546409607,0.7681007385253906,0.7688257694244385,0.5601209402084351,0.5174915194511414,0.5040322542190552,0.4663018584251404,0.45565474033355713,0.8118301033973694,28010.0,1000.0,1754110639.606764,200.0,4.5691453082619125e-09,11800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245916920.83451-f5e08700-c67e,resenc_time_conditioned_pretrained_flair_2025-08-01_21-29-01,finished,2025-08-01T21:29:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245916920.83451-f5e08700-c67e,,34ad1814-0bfa-476e-a22d-fd5fd6088494,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.5206185579299927,0.4569239020347595,0.5,0.33076924085617065,0.6981030106544495,0.6174769401550293,0.6400257349014282,0.607924222946167,0.6076765060424805,0.6734561920166016,0.4915394783020019,0.47955071926116943,0.5054723620414734,0.5049189925193787,0.7144138813018799,28945.0,1000.0,1754112731.4079757,200.0,4.5691453082619125e-09,23400.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245915026.87014-f88ca178-8804,mri_core_pretrained_flair_2025-08-01_22-00-19,finished,2025-08-01T22:01:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245915026.87014-f88ca178-8804,,128a114a-2e75-4162-9fe0-d786cce1691b,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,,0.5,0.5164755582809448,0.5087209343910217,0.5,0.3358778655529022,0.6931084990501404,0.5141760110855103,0.49370288848876953,0.5062787532806396,0.4691673815250397,0.6933428049087524,0.4801847040653229,0.4625576138496399,0.5,0.3444444537162781,0.6922159194946289,40559.0,1000.0,1754126245.4548025,200.0,4.5691453082619125e-09,46800.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245914607.24696-1d065146-d543,dinov2_pretrained_flair_2025-08-01_22-05-01,finished,2025-08-01T22:05:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245914607.24696-1d065146-d543,,a04c6bf4-8265-4c6a-b8dc-07b314d736f1,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,mean,True,0.5,0.5322377681732178,0.5406976938247681,0.5,0.33076924085617065,0.6932010650634766,0.5030360817909241,0.48840779066085815,0.4940338134765625,0.45962128043174744,0.6938648223876953,0.4862467646598816,0.4459965229034424,0.5,0.3444444537162781,0.6924132108688354,30688.0,1000.0,1754116604.9055853,200.0,4.5691453082619125e-09,46800.0,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245914198.56021-f4ee0b55-4901,brainmvp_pretrained_flair_2025-08-01_22-08-13,finished,2025-08-01T22:08:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_flair/runs/7245914198.56021-f4ee0b55-4901,,907e0bf2-12c9-4d3c-a6ee-98f726b19468,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,mgmt_methylation,True,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.54529869556427,0.5338265895843506,0.5044926404953003,0.4991297125816345,0.6922234296798706,0.6314438581466675,0.631788969039917,0.6117209196090698,0.6115670204162598,0.6734840869903564,0.5049737691879272,0.5051842927932739,0.4838709533214569,0.33707866072654724,0.7735781073570251,17967.0,1000.0,1754104086.1383345,200.0,4.5691453082619125e-09,23400.0,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
